timestamp,signal_timestamp,tf,side,signal_price,entry_price,tp,sl,atr,direction,trend,momentum
2026-04-12 22:44:59.999,2026-04-12 22:44:59.999,15m,SHORT,71112.4,71061.3,70732.68,71545.81,210.65,down,bearish,inside_bullish_weak
2026-04-12 22:59:59.999,2026-04-12 22:59:59.999,15m,SHORT,71156.1,71112.5,70786.82,71592.68,208.77,down,bearish,inside_bearish_weak
2026-04-12 23:14:59.999,2026-04-12 23:14:59.999,15m,SHORT,70968.9,71156.0,70840.89,71620.59,202.0,down,bearish,exhaustion_up
2026-04-12 23:44:59.999,2026-04-12 23:44:59.999,15m,SHORT,71003.1,71187.6,70855.99,71676.51,212.57,down,bearish,inside_bearish_weak
2026-04-12 23:59:59.999,2026-04-12 23:59:59.999,15m,SHORT,71047.0,71003.0,70667.77,71497.25,214.89,down,bearish,inside_bullish_weak
2026-04-13 00:14:59.999,2026-04-13 00:14:59.999,15m,SHORT,71027.3,71047.0,70725.68,71520.73,205.97,down,bearish,breakout_up_weak
2026-04-13 11:14:59.999,2026-04-13 11:14:59.999,15m,SHORT,71582.1,71623.0,71284.68,72121.81,216.87,up,bearish,bearish_pressure
2026-04-13 16:29:59.999,2026-04-13 16:29:59.999,15m,LONG,72806.7,72273.2,72577.87,71731.0,258.19,up,bullish,breakout_up_strong
2026-04-13 16:44:59.999,2026-04-13 16:44:59.999,15m,LONG,72961.8,72806.7,73140.15,72213.27,282.59,up,bullish,breakout_up_strong
2026-04-13 16:59:59.999,2026-04-13 16:59:59.999,15m,LONG,73272.2,72961.7,73301.2,72357.5,287.71,up,bullish,breakout_up_strong
2026-04-13 17:14:59.999,2026-04-13 17:14:59.999,15m,LONG,73010.8,73272.1,73627.81,72639.06,301.45,up,bullish,breakout_down_weak
2026-04-13 17:44:59.999,2026-04-13 17:44:59.999,15m,LONG,73169.8,73053.1,73403.26,72429.94,296.74,up,bullish,breakout_up_strong
2026-04-13 17:59:59.999,2026-04-13 17:59:59.999,15m,LONG,73098.9,73169.9,73513.79,72557.89,291.43,up,bullish,bearish_pressure
2026-04-13 18:44:59.999,2026-04-13 18:44:59.999,15m,LONG,73227.4,73079.9,73400.43,72509.47,271.63,up,bullish,breakout_up_strong
2026-04-13 18:59:59.999,2026-04-13 18:59:59.999,15m,LONG,73140.0,73227.4,73547.74,72657.3,271.47,up,bullish,exhaustion_down
2026-04-13 19:14:59.999,2026-04-13 19:14:59.999,15m,LONG,73720.5,73140.0,73447.27,72593.16,260.4,up,bullish,breakout_up_strong
2026-04-13 19:44:59.999,2026-04-13 19:44:59.999,15m,LONG,74224.7,74103.1,74490.46,73413.73,328.27,up,bullish,breakout_up_strong
2026-04-13 20:14:59.999,2026-04-13 20:14:59.999,15m,LONG,74622.6,74600.0,75012.77,73865.4,349.81,up,bullish,exhaustion_down
2026-04-13 20:44:59.999,2026-04-13 20:44:59.999,15m,LONG,74528.8,74681.5,75096.85,73942.31,351.99,up,bullish,inside_bullish_weak
2026-04-13 22:14:59.999,2026-04-13 22:14:59.999,15m,LONG,74267.0,74127.9,74515.14,73438.74,328.17,up,bullish,exhaustion_down
2026-04-13 22:29:59.999,2026-04-13 22:29:59.999,15m,LONG,74259.3,74267.0,74654.19,73577.92,328.13,up,bullish,exhaustion_down
2026-04-13 23:44:59.999,2026-04-13 23:44:59.999,15m,LONG,74401.6,74350.1,74676.1,73769.93,276.27,up,bullish,breakout_down_weak
2026-04-13 23:59:59.999,2026-04-13 23:59:59.999,15m,LONG,74294.4,74401.5,74720.56,73833.69,270.39,up,bullish,exhaustion_down
2026-04-14 00:14:59.999,2026-04-14 00:14:59.999,15m,LONG,74311.1,74294.5,74601.73,73747.73,260.37,up,bullish,exhaustion_down
2026-04-14 01:59:59.999,2026-04-14 01:59:59.999,15m,LONG,74355.5,74350.0,74595.09,73913.82,207.71,up,bullish,inside_bullish_weak
2026-04-14 10:59:59.999,2026-04-14 10:59:59.999,15m,LONG,75471.2,75136.0,75384.13,74694.41,210.28,up,bullish,exhaustion_up
2026-04-14 11:14:59.999,2026-04-14 11:14:59.999,15m,LONG,75516.4,75471.1,75742.55,74988.01,230.04,up,bullish,trend_continuation_down
2026-04-14 11:29:59.999,2026-04-14 11:29:59.999,15m,LONG,75803.5,75516.5,75793.47,75023.6,234.72,up,bullish,exhaustion_up
2026-04-14 11:44:59.999,2026-04-14 11:44:59.999,15m,LONG,75325.6,75803.4,76093.12,75287.8,245.52,up,bullish,bearish_pressure
2026-04-14 12:44:59.999,2026-04-14 12:44:59.999,15m,LONG,75235.8,74760.9,75127.97,74107.64,311.07,up,bullish,breakout_up_strong
2026-04-14 13:14:59.999,2026-04-14 13:14:59.999,15m,LONG,75433.2,75268.1,75649.2,74589.87,322.97,up,bullish,breakout_up_strong
2026-04-14 13:44:59.999,2026-04-14 13:44:59.999,15m,LONG,75154.7,75200.1,75588.53,74508.84,329.17,up,bullish,breakout_down_weak
2026-04-14 14:59:59.999,2026-04-14 14:59:59.999,15m,LONG,74699.9,74499.7,74909.82,73769.82,347.56,up,bullish,breakout_up_strong
2026-04-14 15:14:59.999,2026-04-14 15:14:59.999,15m,LONG,74624.9,74699.9,75099.99,73987.88,339.06,up,bullish,exhaustion_up
2026-04-14 16:44:59.999,2026-04-14 16:44:59.999,15m,LONG,74069.9,74117.4,74537.93,73369.0,356.38,down,bullish,exhaustion_up
2026-04-14 17:14:59.999,2026-04-14 17:14:59.999,15m,LONG,74361.0,74176.5,74575.5,73466.42,338.13,down,bullish,breakout_up_weak
2026-04-14 17:29:59.999,2026-04-14 17:29:59.999,15m,LONG,74139.7,74361.1,74749.8,73669.34,329.41,down,bullish,breakout_down_strong
2026-04-14 17:44:59.999,2026-04-14 17:44:59.999,15m,LONG,74202.7,74139.6,74527.1,73449.99,328.39,down,bullish,exhaustion_up
2026-04-14 18:14:59.999,2026-04-14 18:14:59.999,15m,LONG,74157.9,74058.9,74429.75,73398.91,314.28,down,bullish,breakout_up_strong
2026-04-14 18:29:59.999,2026-04-14 18:29:59.999,15m,LONG,74079.9,74157.9,74519.33,73514.68,306.3,down,bullish,breakout_down_weak
2026-04-14 18:44:59.999,2026-04-14 18:44:59.999,15m,LONG,73975.6,74079.9,74428.82,73458.94,295.7,down,bullish,breakout_down_strong
2026-04-14 19:14:59.999,2026-04-14 19:14:59.999,15m,LONG,74269.2,74230.3,74576.62,73613.96,293.49,down,bullish,breakout_down_strong
2026-04-14 19:44:59.999,2026-04-14 19:44:59.999,15m,LONG,73934.8,73872.0,74223.8,73245.91,298.14,down,bullish,inside_bullish_weak
2026-04-14 19:59:59.999,2026-04-14 19:59:59.999,15m,LONG,73987.5,73934.8,74285.42,73310.82,297.14,down,bullish,inside_bullish_weak
2026-04-14 20:14:59.999,2026-04-14 20:14:59.999,15m,LONG,74065.1,73987.6,74326.64,73384.23,287.32,down,bullish,trend_continuation_up
2026-04-14 20:29:59.999,2026-04-14 20:29:59.999,15m,LONG,74071.8,74065.1,74393.72,73480.26,278.5,down,bullish,breakout_up_weak
2026-04-14 20:59:59.999,2026-04-14 20:59:59.999,15m,LONG,74106.9,74103.3,74413.83,73550.67,263.16,down,bullish,breakout_up_strong
2026-04-14 21:29:59.999,2026-04-14 21:29:59.999,15m,LONG,74538.5,74499.7,74829.47,73912.82,279.46,down,bullish,breakout_down_strong
2026-04-14 22:14:59.999,2026-04-14 22:14:59.999,15m,LONG,74701.2,74520.3,74829.91,73969.3,262.38,down,bullish,breakout_up_weak
2026-04-14 22:29:59.999,2026-04-14 22:29:59.999,15m,LONG,74636.0,74701.2,75010.16,74151.36,261.83,down,bullish,inside_bearish_weak
2026-04-14 22:44:59.999,2026-04-14 22:44:59.999,15m,LONG,74587.5,74636.4,74940.08,74095.96,257.35,down,bullish,bearish_pressure
2026-04-14 23:14:59.999,2026-04-14 23:14:59.999,15m,LONG,74494.3,74568.3,74861.69,74046.17,248.63,up,bullish,inside_bullish_weak
2026-04-14 23:29:59.999,2026-04-14 23:29:59.999,15m,LONG,74311.3,74494.3,74781.35,73983.46,243.26,up,bullish,exhaustion_up
2026-04-14 23:44:59.999,2026-04-14 23:44:59.999,15m,LONG,74240.2,74311.4,74599.17,73799.27,243.87,down,bullish,breakout_down_strong
2026-04-15 00:29:59.999,2026-04-15 00:29:59.999,15m,LONG,74250.0,74181.7,74448.03,73707.71,225.71,down,bullish,exhaustion_down
2026-04-15 01:14:59.999,2026-04-15 01:14:59.999,15m,LONG,74302.2,74296.8,74549.28,73847.48,213.96,down,bullish,breakout_up_strong
2026-04-15 08:29:59.999,2026-04-15 08:29:59.999,15m,LONG,73920.0,73987.9,74235.72,73546.86,210.02,down,bullish,breakout_down_strong
2026-04-15 08:44:59.999,2026-04-15 08:44:59.999,15m,LONG,74010.5,73920.0,74159.11,73494.47,202.63,down,bullish,inside_bullish_weak
2026-04-15 11:29:59.999,2026-04-15 11:29:59.999,15m,LONG,74388.6,74112.9,74395.29,73610.33,239.32,down,bullish,exhaustion_up
2026-04-15 11:44:59.999,2026-04-15 11:44:59.999,15m,LONG,73926.3,74388.5,74683.67,73863.2,250.14,down,bullish,breakout_down_strong
2026-04-15 11:59:59.999,2026-04-15 11:59:59.999,15m,LONG,74108.8,73926.3,74247.76,73354.2,272.43,down,bullish,breakout_up_strong
2026-04-15 12:14:59.999,2026-04-15 12:14:59.999,15m,LONG,74233.1,74108.8,74433.21,73531.46,274.92,down,bullish,exhaustion_up
2026-04-15 12:44:59.999,2026-04-15 12:44:59.999,15m,LONG,73803.0,73990.6,74326.16,73393.41,284.38,down,bullish,breakout_down_strong
2026-04-15 12:59:59.999,2026-04-15 12:59:59.999,15m,LONG,73797.5,73803.0,74152.58,73180.86,296.26,down,bullish,bullish_pressure
2026-04-15 13:29:59.999,2026-04-15 13:29:59.999,15m,LONG,74049.6,73967.9,74312.16,73355.24,291.74,down,bullish,breakout_up_weak
2026-04-15 13:44:59.999,2026-04-15 13:44:59.999,15m,LONG,73856.1,74049.5,74387.29,73448.35,286.26,down,bullish,breakout_down_weak
2026-04-15 13:59:59.999,2026-04-15 13:59:59.999,15m,LONG,73900.4,73856.1,74196.02,73251.17,288.06,down,bullish,trend_continuation_up
2026-04-15 14:29:59.999,2026-04-15 14:29:59.999,15m,LONG,74076.3,73989.2,74315.87,73407.83,276.84,down,bullish,inside_bearish_weak
2026-04-15 15:14:59.999,2026-04-15 15:14:59.999,15m,LONG,74246.7,74099.0,74423.52,73521.46,275.02,down,bullish,breakout_up_weak
2026-04-15 15:29:59.999,2026-04-15 15:29:59.999,15m,LONG,74159.3,74246.6,74568.2,73674.26,272.54,down,bullish,breakout_up_weak
2026-04-15 15:44:59.999,2026-04-15 15:44:59.999,15m,LONG,74272.6,74159.4,74474.63,73598.4,267.15,down,bullish,breakout_up_strong
2026-04-15 16:44:59.999,2026-04-15 16:44:59.999,15m,LONG,75025.5,74673.9,74968.21,74150.12,249.42,up,bullish,breakout_up_strong
2026-04-15 16:59:59.999,2026-04-15 16:59:59.999,15m,LONG,74957.8,75025.6,75346.93,74453.74,272.32,up,bullish,exhaustion_down
2026-04-15 17:29:59.999,2026-04-15 17:29:59.999,15m,LONG,74721.6,74625.8,74956.28,74037.65,280.07,up,bullish,exhaustion_down
2026-04-15 17:44:59.999,2026-04-15 17:44:59.999,15m,LONG,74701.7,74721.7,75052.29,74133.36,280.16,up,bullish,exhaustion_up
2026-04-15 18:14:59.999,2026-04-15 18:14:59.999,15m,LONG,74679.9,74796.7,75117.06,74226.57,271.49,up,bullish,breakout_down_weak
2026-04-15 19:14:59.999,2026-04-15 19:14:59.999,15m,LONG,75000.0,74703.1,74993.58,74186.14,246.17,up,bullish,breakout_up_strong
2026-04-15 19:44:59.999,2026-04-15 19:44:59.999,15m,LONG,75016.4,74945.7,75244.76,74413.47,253.44,up,bullish,exhaustion_up
2026-04-15 19:59:59.999,2026-04-15 19:59:59.999,15m,LONG,74931.3,75016.4,75340.83,74439.02,274.94,up,bullish,trend_continuation_up
2026-04-15 20:29:59.999,2026-04-15 20:29:59.999,15m,LONG,74703.1,74712.6,75039.23,74131.31,276.8,up,bullish,exhaustion_down
2026-04-15 20:59:59.999,2026-04-15 20:59:59.999,15m,LONG,74776.2,74624.4,74929.26,74081.86,258.35,up,bullish,breakout_up_strong
2026-04-15 21:29:59.999,2026-04-15 21:29:59.999,15m,LONG,74564.7,74563.8,74862.17,74032.81,252.85,up,bullish,breakout_down_weak
2026-04-15 22:59:59.999,2026-04-15 22:59:59.999,15m,LONG,74612.8,74646.5,74929.79,74142.33,240.08,up,bullish,exhaustion_down
2026-04-15 23:59:59.999,2026-04-15 23:59:59.999,15m,LONG,74840.8,75150.1,75437.12,74639.3,243.24,up,bullish,breakout_down_weak
2026-04-16 00:14:59.999,2026-04-16 00:14:59.999,15m,LONG,74906.0,74840.7,75146.75,74296.04,259.36,up,bullish,breakout_up_strong
2026-04-16 00:29:59.999,2026-04-16 00:29:59.999,15m,LONG,75000.0,74906.1,75212.73,74360.41,259.85,up,bullish,breakout_up_strong
2026-04-16 00:59:59.999,2026-04-16 00:59:59.999,15m,LONG,74865.1,74932.5,75222.8,74415.86,246.02,up,bullish,breakout_down_weak
